date,cases,new_cases,cases_avg7,cases_avg7_pc,cases_avg14,cases_avg14_pc,deaths,new_deaths,deaths_avg7,deaths_avg7_pc,deaths_avg14,deaths_avg14_pc,tot_pop
2021-07-29,34673431,97695,71219.14285714286,0.21599526564082214,58401.857142857145,0.1771226687295579,609345,389,317.42857142857144,9.627056133662033e-4,317.42857142857144,9.627056133662033e-4,329725481
2021-07-30,34795550,122119,76949.42857142857,0.2333742249402574,63407.78571428572,0.19230477887842015,610015,670,350,0.0010614890876450038,350,0.0010614890876450038,329725481
2021-07-31,34824512,28962,78055,0.23672723067465934,64601.78571428572,0.19592597308027193,610157,142,355.85714285714283,0.0010792527825811036,355.85714285714283,0.0010792527825811036,329725481
2021-08-01,34846637,22125,79298,0.24049703334878145,65550.57142857143,0.1988034750294941,610220,63,358,0.001085751695362604,358,0.001085751695362604,329725481
2021-08-02,34982002,135365,85391.14285714286,0.2589764752125507,71014.07142857143,0.2153733196876326,610676,456,386.14285714285717,0.0011711040832263042,386.14285714285717,0.0011711040832263042,329725481
2021-08-03,35132081,150079,91589.71428571429,0.2777756635851698,77313.57142857143,0.23447860685226032,611339,663,411.85714285714283,0.0012490910366043044,411.85714285714283,0.0012490910366043044,329725481
2021-08-04,35243989,111908,95464.71428571429,0.28952786419838233,81023.64285714286,0.24573060781172343,612060,721,443.42857142857144,0.0013448416849184048,443.42857142857144,0.0013448416849184048,329725481
2021-08-05,35369610,125621,99454.14285714286,0.3016271067541269,85336.64285714286,0.25881118619747456,612628,568,469,0.0014223953774443049,469,0.0014223953774443049,329725481
2021-08-06,35536869,167259,105902.71428571429,0.32118450161792106,91426.07142857143,0.2772793632790892,613473,845,494,0.0014982160265618052,494,0.0014982160265618052,329725481
2021-08-07,35578511,41642,107714.14285714286,0.326678249222549,92884.57142857143,0.2817027399486042,613673,200,502.2857142857143,0.0015233451559836053,502.2857142857143,0.0015233451559836053,329725481
2021-08-08,35613687,35176,109578.57142857143,0.3323327366033062,94438.28571428571,0.2864148849760438,613799,126,511.2857142857143,0.0015506405896659053,511.2857142857143,0.0015506405896659053,329725481
2021-08-09,35791469,177782,115638.14285714286,0.3507103621668319,100514.64285714286,0.30484341868969134,614517,718,548.7142857142857,0.0016641549329161056,548.7142857142857,0.0016641549329161056,329725481
2021-08-10,35953103,161634,117288.85714285714,0.35571669131284744,104439.28571428571,0.31674617744900857,615556,1039,602.4285714285714,0.0018270610133057064,602.4285714285714,0.0018270610133057064,329725481
2021-08-11,36108065,154962,123439.42857142857,0.3743703040391609,109452.07142857143,0.3319490841187716,615888,332,546.8571428571429,0.001658522541838806,546.8571428571429,0.001658522541838806,329725481
2021-08-12,36245462,137397,125121.71428571429,0.3794723838334905,112287.92857142857,0.3405497452938087,616893,1005,609.2857142857143,0.0018478575342065066,609.2857142857143,0.0018478575342065066,329725481
2021-08-13,36431381,185919,127787.42857142857,0.3875570313336766,116845.07142857143,0.3543707664757988,617971,1078,642.5714285714286,0.0019488073127458068,642.5714285714286,0.0019488073127458068,329725481
2021-08-14,36480205,48824,128813.42857142857,0.39066871077345877,118263.78571428571,0.3586734799980039,618206,235,647.5714285714286,0.001963971442569307,647.5714285714286,0.001963971442569307,329725481
2021-08-15,36522764,42559,129868.14285714286,0.3938674756445131,119723.35714285714,0.36310010612390964,618379,173,654.2857142857143,0.001984334702618007,654.2857142857143,0.001984334702618007,329725481
2021-08-16,36781436,258672,141423.85714285713,0.42891394597088217,128531,0.38981215406885705,619390,1011,696.1428571428571,0.0021112801322833072,696.1428571428571,0.0021112801322833072,329725481
2021-08-17,36925307,143871,138886.2857142857,0.42121793345502984,128087.57142857143,0.38846731238393867,620371,981,687.8571428571429,0.0020861510028615075,687.8571428571429,0.0020861510028615075,329725481
2021-08-18,37089742,164435,140239.57142857142,0.4253222135069732,131839.5,0.399846258773067,621488,1117,800,0.0024262607717600083,800,0.0024262607717600083,329725481
2021-08-19,37249046,159304,143369.14285714287,0.43481365899392793,134245.42857142858,0.4071430214137092,623206,1718,901.8571428571429,0.0027351757593073096,901.8571428571429,0.0027351757593073096,329725481
2021-08-20,37446902,197856,145074.42857142858,0.43998549378544566,136430.92857142858,0.41377126255956115,624725,1519,964.8571428571429,0.0029262437950834104,964.8571428571429,0.0029262437950834104,329725481
2021-08-21,37524323,77421,149159.7142857143,0.4523754543729494,138986.57142857142,0.42152208257320406,625184,459,996.8571428571429,0.003023294225953811,996.8571428571429,0.003023294225953811,329725481
2021-08-22,37563880,39557,148730.85714285713,0.45107480529494515,139299.5,0.4224711404697291,625355,171,996.5714285714286,0.0030224277042496107,996.5714285714286,0.0030224277042496107,329725481
2021-08-23,37829094,265214,149665.42857142858,0.4539091977893834,145544.64285714287,0.4414115718801328,626709,1354,1045.5714285714287,0.0031710361765199114,1045.5714285714287,0.0031710361765199114,329725481
2021-08-24,37978858,149764,150507.2857142857,0.4564624039908087,144696.7857142857,0.43884016872291925,628095,1386,1103.4285714285713,0.0033465068216204114,1103.4285714285713,0.0033465068216204114,329725481
2021-08-25,38148731,169873,151284.14285714287,0.45881847650452856,145761.85714285713,0.44207034500575076,629545,1450,1151,0.003490782685369712,1151,0.003490782685369712,329725481
2021-08-26,38335209,186478,155166.14285714287,0.470591906899494,149267.64285714287,0.45270278294671096,631750,2205,1220.5714285714287,0.0037017807203424133,1220.5714285714287,0.0037017807203424133,329725481
2021-08-27,38529871,194662,154709.85714285713,0.4692080717378865,149892.14285714287,0.4545967827616661,633504,1754,1254.142857142857,0.003803597020585913,1254.142857142857,0.003803597020585913,329725481
2021-08-28,38614306,84435,155711.85714285713,0.4722469633545159,152435.7857142857,0.46231120886373267,634052,548,1266.857142857143,0.0038421572364228133,1266.857142857143,0.0038421572364228133,329725481
2021-08-29,38655772,41466,155984.57142857142,0.4730740583211748,152357.7142857143,0.46207443180806007,634329,277,1282,0.003888082886745414,1282,0.003888082886745414,329725481
2021-08-30,38935224,279452,158018.57142857142,0.47924282633337467,153842,0.46657601206137905,636048,1719,1334.142857142857,0.004046223097761915,1334.142857142857,0.004046223097761915,329725481
2021-08-31,39094929,159705,159438.7142857143,0.4835498724641008,154973,0.47000613822745474,637453,1405,1336.857142857143,0.004054455053951815,1336.857142857143,0.004054455053951815,329725481
2021-09-01,39305143,210214,165201.7142857143,0.5010280484986669,158242.92857142858,0.4799232625015978,639370,1917,1403.5714285714287,0.0042567878718825156,1403.5714285714287,0.0042567878718825156,329725481
2021-09-02,39480070,174927,163551.57142857142,0.4960234523960598,159358.85714285713,0.4833076796477768,642297,2927,1506.7142857142858,0.0045696022070987165,1506.7142857142858,0.0045696022070987165,329725481
2021-09-03,39670440,190370,162938.42857142858,0.49416389681884665,158824.14285714287,0.4816859842783666,644261,1964,1536.7142857142858,0.0046605869860397164,1536.7142857142858,0.0046605869860397164,329725481
2021-09-04,39735563,65123,160179.57142857142,0.4857967632430914,157945.7142857143,0.4790218632988037,644778,517,1532.2857142857142,0.004647155899624616,1532.2857142857142,0.004647155899624616,329725481
2021-09-05,39779296,43733,160503.42857142858,0.48677896559480216,158244,0.47992651195798847,645143,365,1544.857142857143,0.004685282854609416,1544.857142857143,0.004685282854609416,329725481
2021-09-06,39855766,76470,131506,0.39883481131383963,144762.2857142857,0.4390388188236071,645654,511,1372.2857142857142,0.004161903745272614,1372.2857142857142,0.004161903745272614,329725481
2021-09-07,40156535,300769,151658,0.4599523201544742,155548.35714285713,0.47175109630928747,647868,2214,1487.857142857143,0.004512411774621515,1487.857142857143,0.004512411774621515,329725481
2021-09-08,40340005,183470,147837.42857142858,0.4483651919259118,156519.57142857142,0.4746966202122893,650047,2179,1525.2857142857142,0.0046259261178717166,1525.2857142857142,0.0046259261178717166,329725481
2021-09-09,40510213,170208,147163.2857142857,0.44632063396485183,155357.42857142858,0.47117204318045586,653261,3214,1566.2857142857142,0.0047502719824244165,1566.2857142857142,0.0047502719824244165,329725481
2021-09-10,40685317,175104,144982.42857142858,0.43970647379669325,153960.42857142858,0.46693518530776995,655656,2395,1627.857142857143,0.004937007409679517,1627.857142857143,0.004937007409679517,329725481
2021-09-11,40758811,73494,146178.2857142857,0.4433333003896223,153178.92857142858,0.4645650318163569,656336,680,1651.142857142857,0.005007628928571818,1651.142857142857,0.005007628928571818,329725481
2021-09-12,40797755,38944,145494.14285714287,0.4412584141689155,152998.7857142857,0.46401868988185874,656631,295,1641.142857142857,0.004977300668924817,1641.142857142857,0.004977300668924817,329725481
2021-09-13,41082232,284477,175209.42857142858,0.5313797042316805,153357.7142857143,0.46510725777276,658339,1708,1812.142857142857,0.005495913908888519,1812.142857142857,0.005495913908888519,329725481
2021-09-14,41234649,152417,154016.2857142857,0.46710459030094104,152837.14285714287,0.46352845522770764,660968,2629,1871.4285714285716,0.0056757171625100205,1871.4285714285716,0.0056757171625100205,329725481
2021-09-15,41404517,169868,152073.14285714287,0.46121137619067687,149955.2857142857,0.45478828405829425,663533,2565,1926.5714285714287,0.00584295585142062,1926.5714285714287,0.00584295585142062,329725481
2021-09-16,41558802,154285,149798.42857142858,0.4543125636426885,148480.85714285713,0.4503165988037701,666939,3406,1954,0.005926141935023821,1954,0.005926141935023821,329725481
2021-09-17,41724699,165897,148483.14285714287,0.4503235309774038,146732.7857142857,0.4450150023870485,669500,2561,1977.7142857142858,0.005998063236472421,1977.7142857142858,0.005998063236472421,329725481
2021-09-18,41792555,67856,147677.7142857143,0.447880806293264,146928,0.4456070533414431,670316,816,1997.142857142857,0.006056986712358021,1997.142857142857,0.006056986712358021,329725481
2021-09-19,41832222,39667,147781,0.44819405388933226,146637.57142857142,0.4447262340291238,670616,300,1997.857142857143,0.006059153016618521,1997.857142857143,0.006059153016618521,329725481
2021-09-20,42039850,207628,136802.57142857142,0.4148983906662992,156006,0.4731390474489899,672864,2248,2075,0.006293113876752522,2075,0.006293113876752522,329725481
2021-09-21,42169558,129708,133558.42857142858,0.4050594699759603,143787.35714285713,0.4360820301384506,675213,2349,2035,0.006171800838164521,2035,0.006171800838164521,329725481
2021-09-22,42316621,147063,130300.57142857143,0.39517895624381977,141186.85714285713,0.4281951662172483,677985,2772,2064.5714285714284,0.006261485834549221,2064.5714285714284,0.006261485834549221,329725481
2021-09-23,42444089,127468,126469.57142857143,0.383560199973054,138134,0.41893638180787124,681133,3148,2027.7142857142858,0.006149704534707422,2027.7142857142858,0.006149704534707422,329725481
2021-09-24,42583675,139586,122710.85714285714,0.3721606736934509,135597,0.41124210233542735,683874,2741,2053.4285714285716,0.0062276914880854215,2053.4285714285716,0.0062276914880854215,329725481
2021-09-25,42634946,51271,120341.57142857143,0.3649750424613724,134009.64285714287,0.4064279243773182,684493,619,2025.2857142857142,0.006142339100221722,2025.2857142857142,0.006142339100221722,329725481
2021-09-26,42668956,34010,119533.42857142857,0.3625240858210426,133657.2142857143,0.4053590698551875,684790,297,2024.857142857143,0.006141039317665422,2024.857142857143,0.006141039317665422,329725481
2021-09-27,42863184,194228,117619.14285714286,0.3567183904029026,127210.85714285714,0.3858083905346009,687161,2371,2042.4285714285713,0.006194330402473721,2042.4285714285713,0.006194330402473721,329725481
2021-09-28,42976492,113308,115276.28571428571,0.3496129124284626,124417.35714285714,0.3773361912022115,689471,2310,2036.857142857143,0.006177433229241821,2036.857142857143,0.006177433229241821,329725481
2021-09-29,43104711,128219,112584.28571428571,0.3414485449314902,121442.42857142857,0.368313750587655,691979,2508,1999.142857142857,0.006063052364287421,1999.142857142857,0.006063052364287421,329725481
2021-09-30,43220229,115518,110877.14285714286,0.3362710777488952,118673.35714285714,0.3599156388609746,694716,2737,1940.4285714285716,0.005884982154074321,1940.4285714285716,0.005884982154074321,329725481
2021-10-01,43345717,125488,108863.14285714286,0.33016296625598934,115787,0.3511618199747201,697156,2440,1897.4285714285716,0.00575457063759222,1897.4285714285716,0.00575457063759222,329725481
2021-10-02,43389793,44076,107835.28571428571,0.32704565442512984,114088.42857142857,0.34601034844325107,697796,640,1900.4285714285713,0.00576366911548632,1900.4285714285713,0.00576366911548632,329725481
2021-10-03,43415426,25633,106638.57142857143,0.32341622826708816,113086,0.3429701570440654,698044,248,1893.4285714285713,0.00574243933373342,1893.4285714285713,0.00574243933373342,329725481
2021-10-04,43587667,172241,103497.57142857143,0.3138901219119654,110558.35714285714,0.335304256157434,700071,2027,1844.2857142857142,0.005593397600611019,1844.2857142857142,0.005593397600611019,329725481
2021-10-05,43686208,98541,101388,0.30749215890900466,108332.14285714286,0.3285525356687336,702092,2021,1803,0.005468185214354119,1803,0.005468185214354119,329725481
2021-10-06,43811669,125461,100994,0.30629722547891286,106789.14285714286,0.3238728852052015,704613,2521,1804.857142857143,0.005473817605431419,1804.857142857143,0.005473817605431419,329725481
2021-10-07,43916680,105011,99493,0.30174495370589816,105185.07142857143,0.3190080157273967,707055,2442,1762.7142857142858,0.005346005654061918,1762.7142857142858,0.005346005654061918,329725481
2021-10-08,44029330,112650,97659,0.2961827508866383,103261.07142857143,0.31317285857131383,709492,2437,1762.2857142857142,0.0053447058715056185,1762.2857142857142,0.0053447058715056185,329725481
2021-10-09,44066547,37217,96679.14285714286,0.29321101470208444,102257.21428571429,0.3101283345636071,710003,511,1743.857142857143,0.005288815221584719,1743.857142857143,0.005288815221584719,329725481
2021-10-10,44089586,23039,96308.57142857143,0.29208713605173703,101473.57142857143,0.3077516821594126,710482,479,1776.857142857143,0.005388898478419819,1776.857142857143,0.005388898478419819,329725481
2021-10-11,44212740,123154,89296.14285714286,0.27081966060470425,96396.85714285714,0.2923548912583348,711640,1158,1652.7142857142858,0.005012394797944918,1652.7142857142858,0.005012394797944918,329725481
2021-10-12,44324118,111378,91130,0.27638143016311195,96259,0.2919367945360583,714161,2521,1724.142857142857,0.005229025223994918,1724.142857142857,0.005229025223994918,329725481
2021-10-13,44430336,106218,88381,0.2680441915861516,94687.5,0.28717070853253224,716390,2229,1682.4285714285713,0.005102513055181718,1682.4285714285713,0.005102513055181718,329725481
2021-10-14,44519129,88793,86064.14285714286,0.2610175670867938,92778.57142857143,0.28138126039634603,718427,2037,1624.5714285714287,0.004927042410081218,1624.5714285714287,0.004927042410081218,329725481
2021-10-15,44617360,98231,84004.28571428571,0.2547703788603639,90831.64285714286,0.2754765648735011,720598,2171,1586.5714285714284,0.004811795023422617,1586.5714285714284,0.004811795023422617,329725481
2021-10-16,44650793,33433,83463.71428571429,0.25313091979601754,90071.42857142857,0.27317096724905093,720983,385,1568.5714285714287,0.0047572041560580165,1568.5714285714287,0.0047572041560580165,329725481
2021-10-17,44672805,22012,83317,0.2526859609009108,89812.78571428571,0.2723865484763239,721165,182,1526.142857142857,0.004628525682984316,1526.142857142857,0.004628525682984316,329725481
2021-10-18,44794461,121656,83103,0.252036936144465,86199.57142857143,0.2614282983745846,723033,1868,1627.5714285714287,0.004936140887975318,1627.5714285714287,0.004936140887975318,329725481
2021-10-19,44877961,83500,79120.42857142857,0.23995849010962111,85125.21428571429,0.25816996013636656,725165,2132,1572,0.004767602416508416,1572,0.004767602416508416,329725481
2021-10-20,44964442,86481,76300.85714285714,0.23140722067172342,82340.92857142857,0.24972570612893752,728167,3002,1682.4285714285713,0.005102513055181718,1682.4285714285713,0.005102513055181718,329725481
2021-10-21,45046044,81602,75273.57142857143,0.2282916418842723,80668.85714285714,0.24465460448553306,730041,1874,1659.142857142857,0.0050318915362894175,1659.142857142857,0.0050318915362894175,329725481
2021-10-22,45133088,87044,73675.42857142857,0.22344475273182957,78839.85714285714,0.23910756579609674,732171,2130,1653.2857142857142,0.005014127841353317,1653.2857142857142,0.005014127841353317,329725481
2021-10-23,45162782,29694,73141.28571428571,0.22182479040582767,78302.5,0.23747785510092256,732619,448,1662.2857142857142,0.005041423275035617,1662.2857142857142,0.005041423275035617,329725481
2021-10-24,45179745,16963,72420,0.21963725636357478,77868.5,0.23616160863224278,732766,147,1657.2857142857142,0.0050262591452121174,1657.2857142857142,0.0050262591452121174,329725481
2021-10-25,45285031,105286,70081.42857142857,0.21254477621469772,76592.21428571429,0.23229085617958137,734177,1411,1592,0.004828258935802417,1592,0.004828258935802417,329725481
2021-10-26,45372283,87252,70617.42857142857,0.21417037093177693,74868.92857142857,0.22706443052069902,735908,1731,1534.7142857142858,0.004654521334110317,1534.7142857142858,0.004654521334110317,329725481
2021-10-27,45466615,94332,71739,0.21757190188161404,74019.92857142857,0.22448956127666872,737917,2009,1392.857142857143,0.004224293307975014,1392.857142857143,0.004224293307975014,329725481
2021-10-28,45552546,85931,72357.42857142857,0.21944748811035494,73815.5,0.22386956499731364,739694,1777,1379,0.0041822670053213145,1379,0.0041822670053213145,329725481
2021-10-29,45640968,88422,72554.28571428571,0.22004452156454876,73114.85714285714,0.22174463714818918,741710,2016,1362.7142857142858,0.0041328752681819144,1362.7142857142858,0.0041328752681819144,329725481
2021-10-30,45670259,29291,72496.71428571429,0.21986991744115247,72819,0.2208473539234901,742031,321,1344.5714285714287,0.004077851139965214,1344.5714285714287,0.004077851139965214,329725481
2021-10-31,45688974,18715,72747,0.22062899045403167,72583.5,0.2201331234088032,742186,155,1345.7142857142858,0.004081317226782014,1345.7142857142858,0.004081317226782014,329725481
2021-11-01,45813410,124436,75482.71428571429,0.22892593577174672,72782.07142857143,0.22073535599322225,743333,1147,1308,0.003966936361827614,1308,0.003966936361827614,329725481
2021-11-02,45890311,76901,74004,0.2244412526916596,72310.71428571429,0.2193058118117183,744849,1516,1277.2857142857142,0.0038737852786261133,1277.2857142857142,0.0038737852786261133,329725481
2021-11-03,45974893,84582,72611.14285714286,0.22021695938368455,72175.07142857143,0.21889443063264932,746723,1874,1258,0.003815295063592613,1258,0.003815295063592613,329725481
2021-11-04,46057720,82827,72167.71428571429,0.2188721176987662,72262.57142857143,0.21915980290456058,747839,1116,1163.5714285714287,0.0035289096403545127,1163.5714285714287,0.0035289096403545127,329725481
2021-11-05,46149246,91526,72611.14285714286,0.22021695938368455,72582.71428571429,0.22013074047411668,750160,2321,1207.142857142857,0.003661054200245013,1207.142857142857,0.003661054200245013,329725481
2021-11-06,46181037,31791,72968.28571428571,0.22130011151393456,72732.5,0.22058501447754353,750557,397,1218,0.003693982025004613,1218,0.003693982025004613,329725481
2021-11-07,46202883,21846,73415.57142857143,0.2226566512418597,73081.28571428571,0.22164282084794565,750688,131,1214.5714285714287,0.003683583764554213,1214.5714285714287,0.003683583764554213,329725481
2021-11-08,46329199,126316,73684.14285714286,0.22347118164380766,74583.42857142857,0.22619855870777716,751907,1219,1224.857142857143,0.003714778545905413,1224.857142857143,0.003714778545905413,329725481
2021-11-09,46412692,83493,74625.85714285714,0.2263272371808509,74314.92857142857,0.22538424493625522,753616,1709,1252.4285714285713,0.003798397890360713,1252.4285714285713,0.003798397890360713,329725481
2021-11-10,46510878,98186,76569.28571428571,0.2322213178128193,74590.21428571429,0.22621913859825196,755248,1632,1217.857142857143,0.003693548764152513,1217.857142857143,0.003693548764152513,329725481
2021-11-11,46575314,64436,73942,0.22425321748184818,73054.85714285714,0.22156266759030718,755965,717,1160.857142857143,0.0035206776841646124,1160.857142857143,0.0035206776841646124,329725481
2021-11-12,46704474,129160,79318.28571428571,0.24055855638977963,75964.71428571429,0.2303877578867321,758022,2057,1123.142857142857,0.003406296819210212,1123.142857142857,0.003406296819210212,329725481
2021-11-13,46765612,61138,83510.71428571429,0.2532734626163584,78239.5,0.23728678706514647,758489,467,1133.142857142857,0.0034366250788572116,1133.142857142857,0.0034366250788572116,329725481
2021-11-14,46789078,23466,83742.14285714286,0.25397534519676035,78578.85714285714,0.23831599821931004,758631,142,1134.7142857142858,0.003441390948230312,1134.7142857142858,0.003441390948230312,329725481
2021-11-15,46937565,148487,86909.42857142857,0.2635811715486695,80296.78571428571,0.2435261765962386,759822,1191,1130.7142857142858,0.003429259644371512,1130.7142857142858,0.003429259644371512,329725481
2021-11-16,47027948,90383,87893.71428571429,0.26656633881963854,81259.78571428571,0.2464467880002447,761265,1443,1092.7142857142858,0.003314012257712912,1092.7142857142858,0.003314012257712912,329725481
2021-11-17,47142098,114150,90174.28571428571,0.27348291506256295,83371.78571428571,0.2528521164376911,762882,1617,1090.5714285714287,0.0033075133449314118,1090.5714285714287,0.0033075133449314118,329725481
2021-11-18,47252142,110044,96689.71428571429,0.2932430760051398,85315.85714285714,0.258748146743494,766211,3329,1463.7142857142858,0.004439190690616616,1463.7142857142858,0.004439190690616616,329725481
2021-11-19,47371559,119417,95297.85714285714,0.28902181552312955,87308.07142857143,0.2647901859564546,768200,1989,1454,0.004409728952673815,1454,0.004409728952673815,329725481
2021-11-20,47412398,40839,92398,0.2802270534863516,87954.35714285714,0.266750258051355,768524,324,1433.5714285714287,0.0043477726508235155,1433.5714285714287,0.0043477726508235155,329725481
2021-11-21,47443628,31230,93507.14285714286,0.28359089074205596,88624.64285714286,0.2687831179694082,768646,122,1430.7142857142858,0.004339107433781516,1430.7142857142858,0.004339107433781516,329725481
2021-11-22,47602440,158812,94982.14285714286,0.28806430903998853,90945.78571428571,0.27582274029432896,769788,1142,1423.7142857142858,0.004317877652028615,1423.7142857142858,0.004317877652028615,329725481
2021-11-23,47695142,92702,95313.42857142857,0.2890690409560084,91603.57142857143,0.2778176898878235,771264,1476,1428.4285714285716,0.004332175260147915,1428.4285714285716,0.004332175260147915,329725481
2021-11-24,47814778,119636,96097.14285714286,0.291445909990629,93135.71428571429,0.282464412526596,772898,1634,1430.857142857143,0.004339540694633616,1430.857142857143,0.004339540694633616,329725481
2021-11-25,47845449,30671,84758.14285714286,0.2570566963768956,90723.92857142857,0.27514988619101766,773275,377,1009.1428571428571,0.00306055465923441,1009.1428571428571,0.00306055465923441,329725481
2021-11-26,47896832,51383,75039,0.22758022756512408,85168.42857142857,0.25830102154412676,773819,544,802.7142857142857,0.002434492727949908,802.7142857142857,0.002434492727949908,329725481
2021-11-27,47921436,24604,72719.71428571429,0.2205462376312806,82558.85714285714,0.25038664555881607,774009,190,783.5714285714286,0.002376435773768508,783.5714285714286,0.002376435773768508,329725481
2021-11-28,47945339,23903,71673,0.21737173536794388,82590.07142857143,0.25048131305499993,774129,120,783.2857142857143,0.0023755692520643083,783.2857142857143,0.0023755692520643083,329725481
2021-11-29,48161554,216215,79873.42857142857,0.24224220806104022,87427.78571428571,0.26515325855051436,776003,1874,887.8571428571429,0.0026927161958015095,887.8571428571429,0.0026927161958015095,329725481
2021-11-30,48270624,109070,82211.71428571429,0.2493338216882131,88762.57142857143,0.2692014313221107,777560,1557,899.4285714285714,0.0027278103248216095,899.4285714285714,0.0027278103248216095,329725481
2021-12-01,48409779,139155,85000.14285714286,0.257790640260353,90548.64285714286,0.274618275125491,779525,1965,946.7142857142857,0.00287121966686671,946.7142857142857,0.00287121966686671,329725481
2021-12-02,48548061,138282,100373.14285714286,0.30441427381568625,92565.64285714286,0.2807354850962909,780878,1353,1086.142857142857,0.003294082258516311,1086.142857142857,0.003294082258516311,329725481
2021-12-03,48701085,153024,114893.28571428571,0.34845134008398254,94966.14285714286,0.2880157838245533,783038,2160,1317,0.003994231795509914,1317,0.003994231795509914,329725481
2021-12-04,48759073,57988,119662.42857142857,0.3629153203704889,96191.07142857143,0.2917307790008848,783528,490,1359.857142857143,0.004124210051139914,1359.857142857143,0.004124210051139914,329725481
2021-12-05,48793491,34418,121164.57142857143,0.3674710582303205,96418.78571428571,0.29242139679913215,783688,160,1365.5714285714287,0.004141540485223914,1365.5714285714287,0.004141540485223914,329725481
2021-12-06,48990744,197253,118455.71428571429,0.3592555659528002,99164.57142857143,0.30074888700692026,785029,1341,1289.4285714285713,0.003910612451054613,1289.4285714285713,0.003910612451054613,329725481
2021-12-07,49104695,113951,119153,0.36137031217190035,100682.35714285714,0.30535206693005673,786802,1773,1320.2857142857142,0.0040041967951082134,1320.2857142857142,0.0040041967951082134,329725481
2021-12-08,49253570,148875,120541.57142857143,0.3655816076543124,102770.85714285714,0.3116861239573327,788681,1879,1308,0.003966936361827614,1308,0.003966936361827614,329725481
2021-12-09,49376572,123002,118358.71428571429,0.3589613818342244,109365.92857142858,0.3316878278249553,789974,1293,1299.4285714285713,0.003940940710701613,1299.4285714285713,0.003940940710701613,329725481
2021-12-10,49541456,164884,120053,0.36409985554013036,117473.14285714286,0.3562755978120564,792077,2103,1291.2857142857142,0.003916244842131913,1291.2857142857142,0.003916244842131913,329725481
2021-12-11,49592801,51345,119104,0.36122170369963,119383.21428571429,0.3620685120350595,792493,416,1280.7142857142858,0.0038841835390765137,1280.7142857142858,0.0038841835390765137,329725481
2021-12-12,49628629,35828,119305.42857142857,0.36183260150109103,120235,0.36465182986570577,792685,192,1285.2857142857142,0.0038980478863437132,1285.2857142857142,0.0038980478863437132,329725481
2021-12-13,49831488,202859,120106.28571428571,0.36426146183796365,119281,0.361758513895382,793973,1288,1277.7142857142858,0.003875085061182414,1277.7142857142858,0.003875085061182414,329725481
2021-12-14,49948054,116566,120479.85714285714,0.36539443896620516,119816.42857142857,0.36338237556905273,795707,1734,1272.142857142857,0.003858187887950514,1272.142857142857,0.003858187887950514,329725481
2021-12-15,50093052,144998,119926,0.36371468664261347,120233.78571428571,0.36464814714846294,797797,2090,1302.2857142857142,0.003949605927743614,1302.2857142857142,0.003949605927743614,329725481
2021-12-16,50238803,145751,123175.85714285714,0.3735709377670364,120767.28571428571,0.3662661598006304,798958,1161,1283.4285714285713,0.003892415495266413,1283.4285714285713,0.003892415495266413,329725481
2021-12-17,50408745,169942,123898.42857142857,0.37576237115695815,121975.71428571429,0.3699311133485443,801053,2095,1282.2857142857142,0.003888949408449613,1282.2857142857142,0.003888949408449613,329725481
2021-12-18,50481599,72854,126971.14285714286,0.3850813788247771,123037.57142857143,0.3731515412622036,801521,468,1289.7142857142858,0.003911478972758814,1289.7142857142858,0.003911478972758814,329725481
2021-12-19,50551269,69670,131805.7142857143,0.3997437925815454,125555.57142857143,0.3807881970413182,801682,161,1285.2857142857142,0.0038980478863437132,1285.2857142857142,0.0038980478863437132,329725481
2021-12-20,50851591,300322,145729,0.4419706950097679,132917.64285714287,0.40311607842386576,803100,1418,1303.857142857143,0.003954371797116715,1303.857142857143,0.003954371797116715,329725481
2021-12-21,51040139,188548,156012.14285714287,0.4731576776656302,138246,0.41927605831591763,805187,2087,1354.2857142857142,0.004107312877908014,1354.2857142857142,0.004107312877908014,329725481
2021-12-22,51280498,240359,169635.14285714287,0.5144738657827385,144780.57142857142,0.4390942762126759,807273,2086,1353.7142857142858,0.004105579834499614,1353.7142857142858,0.004105579834499614,329725481
2021-12-23,51539892,259394,185869.85714285713,0.5637109287979388,154522.85714285713,0.46864093328248757,810556,3283,1656.857142857143,0.0050249593626558176,1656.857142857143,0.0050249593626558176,329725481
2021-12-24,51723817,183925,187867.42857142858,0.5697692152928532,155882.92857142858,0.47276579322490575,811558,1002,1500.7142857142858,0.004551405251310516,1500.7142857142858,0.004551405251310516,329725481
2021-12-25,51764911,41094,183330.2857142857,0.5560088506301571,155150.7142857143,0.4705451147274672,811654,96,1447.5714285714287,0.004390232214329316,1447.5714285714287,0.004390232214329316,329725481
2021-12-26,51948005,183094,199533.7142857143,0.6051510295187478,165669.7142857143,0.5024474110501466,811733,79,1435.857142857143,0.0043547048244571155,1435.857142857143,0.0043547048244571155,329725481
2021-12-27,52489476,541471,233983.57142857142,0.7096314507418109,189856.28571428574,0.5758010728757895,813473,1740,1481.857142857143,0.004494214818833315,1481.857142857143,0.004494214818833315,329725481
2021-12-28,52868208,378732,261152.7142857143,0.7920307326375977,208582.42857142858,0.6325942051516139,815968,2495,1540.142857142857,0.004670985246490116,1540.142857142857,0.004670985246490116,329725481
2021-12-29,53348904,480696,295486.5714285714,0.8961593460487557,232560.85714285713,0.7053166059157471,818064,2096,1541.5714285714287,0.004675317855011117,1541.5714285714287,0.004675317855011117,329725481
