date,measure,value
2021-12-14,deaths_avg7_pc,0.00385818788795051
2021-12-15,cases,50093052
2021-12-15,cases_avg7_pc,0.3637146866426134
2021-12-15,deaths,797797
2021-12-15,deaths_avg7_pc,0.00394960592774361
2021-12-16,cases,50238803
2021-12-16,cases_avg7_pc,0.3735709377670364
2021-12-16,deaths,798958
2021-12-16,deaths_avg7_pc,0.00389241549526641
2021-12-17,cases,50408745
2021-12-17,cases_avg7_pc,0.37576237115695815
2021-12-17,deaths,801053
2021-12-17,deaths_avg7_pc,0.00388894940844961
2021-12-18,cases,50481599
2021-12-18,cases_avg7_pc,0.3850813788247771
2021-12-18,deaths,801521
2021-12-18,deaths_avg7_pc,0.00391147897275881
2021-12-19,cases,50551269
2021-12-19,cases_avg7_pc,0.3997437925815454
2021-12-19,deaths,801682
2021-12-19,deaths_avg7_pc,0.00389804788634371
2021-12-20,cases,50851591
2021-12-20,cases_avg7_pc,0.4419706950097679
2021-12-20,deaths,803100
2021-12-20,deaths_avg7_pc,0.00395437179711671
2021-12-21,cases,51040139
2021-12-21,cases_avg7_pc,0.4731576776656302
2021-12-21,deaths,805187
2021-12-21,deaths_avg7_pc,0.00410731287790801
2021-12-22,cases,51280498
2021-12-22,cases_avg7_pc,0.5144738657827385
2021-12-22,deaths,807273
2021-12-22,deaths_avg7_pc,0.00410557983449961
2021-12-23,cases,51539892
2021-12-23,cases_avg7_pc,0.5637109287979388
2021-12-23,deaths,810556
2021-12-23,deaths_avg7_pc,0.00502495936265581
2021-12-24,cases,51723817
2021-12-24,cases_avg7_pc,0.5697692152928532
2021-12-24,deaths,811558
2021-12-24,deaths_avg7_pc,0.00455140525131051
2021-12-25,cases,51764911
2021-12-25,cases_avg7_pc,0.5560088506301571
2021-12-25,deaths,811654
2021-12-25,deaths_avg7_pc,0.00439023221432931
2021-12-26,cases,51948005
2021-12-26,cases_avg7_pc,0.6051510295187478
2021-12-26,deaths,811733
2021-12-26,deaths_avg7_pc,0.00435470482445711
2021-12-27,cases,52489476
2021-12-27,cases_avg7_pc,0.7096314507418109
2021-12-27,deaths,813473
2021-12-27,deaths_avg7_pc,0.00449421481883331
2021-12-28,cases,52868208
2021-12-28,cases_avg7_pc,0.7920307326375977
2021-12-28,deaths,815968
2021-12-28,deaths_avg7_pc,0.00467098524649011
2021-12-29,cases,53348904
2021-12-29,cases_avg7_pc,0.8961593460487557
2021-12-29,deaths,818064
2021-12-29,deaths_avg7_pc,0.00467531785501111
2021-12-30,cases,53918862
2021-12-30,cases_avg7_pc,1.0307145693203408
2021-12-30,deaths,819470
2021-12-30,deaths_avg7_pc,0.00386208723561941
2021-12-31,cases,54350565
2021-12-31,cases_avg7_pc,1.1380670767319747
2021-12-31,deaths,820658
2021-12-31,deaths_avg7_pc,0.00394267375411001
2022-01-01,cases,54511593
2022-01-01,cases_avg7_pc,1.1900297837677365
2022-01-01,deaths,820927
2022-01-01,deaths_avg7_pc,0.00401762788152331
2022-01-02,cases,54772122
2022-01-02,cases_avg7_pc,1.2235793378501
2022-01-02,deaths,821154
2022-01-02,deaths_avg7_pc,0.00408175048763411
2022-01-03,cases,55785074
2022-01-03,cases_avg7_pc,1.4278535976590607
2022-01-03,deaths,822799
2022-01-03,deaths_avg7_pc,0.00404059070668461
2022-01-04,cases,56668612
2022-01-04,cases_avg7_pc,1.646566275364254
2022-01-04,deaths,825157
2022-01-04,deaths_avg7_pc,0.00398123396994691
2022-01-05,cases,57364371
2022-01-05,cases_avg7_pc,1.7397446539994368
2022-01-05,deaths,827276
2022-01-05,deaths_avg7_pc,0.00399119896954521
2022-01-06,cases,58108255
2022-01-06,cases_avg7_pc,1.8150999809617816
2022-01-06,deaths,829234
2022-01-06,deaths_avg7_pc,0.00423035895990441
2022-01-07,cases,58995340
2022-01-07,cases_avg7_pc,2.0123991743127845
2022-01-07,deaths,831897
2022-01-07,deaths_avg7_pc,0.00486941871675191
2022-01-08,cases,59434926
2022-01-08,cases_avg7_pc,2.1330874507520563
2022-01-08,deaths,832583
2022-01-08,deaths_avg7_pc,0.00505008849207761
2022-01-09,cases,59740695
2022-01-09,cases_avg7_pc,2.152688171701061
2022-01-09,deaths,832971
2022-01-09,deaths_avg7_pc,0.00511984348926571
2022-01-10,cases,61167307
2022-01-10,cases_avg7_pc,2.3319108557807473
2022-01-10,deaths,834655
2022-01-10,deaths_avg7_pc,0.00513674066249761
2022-01-11,cases,61934908
2022-01-11,cases_avg7_pc,2.2816798923708297
2022-01-11,deaths,837314
2022-01-11,deaths_avg7_pc,0.00526715217897971
2022-01-12,cases,62806255
2022-01-12,cases_avg7_pc,2.3577552988693644
2022-01-12,deaths,840047
2022-01-12,deaths_avg7_pc,0.00553317434216911
2022-01-13,cases,63661126
2022-01-13,cases_avg7_pc,2.4058416210613873
2022-01-13,deaths,842278
2022-01-13,deaths_avg7_pc,0.00565145455479242
2022-01-14,cases,64580619
2022-01-14,cases_avg7_pc,2.4198827387562445
2022-01-14,deaths,845241
2022-01-14,deaths_avg7_pc,0.00578143281042242
2022-01-15,cases,64995034
2022-01-15,cases_avg7_pc,2.408977129848035
2022-01-15,deaths,846219
2022-01-15,deaths_avg7_pc,0.00590794497923562
2022-01-16,cases,65326971
2022-01-16,cases_avg7_pc,2.420314699825788
2022-01-16,deaths,846611
2022-01-16,deaths_avg7_pc,0.00590967802264402
2022-01-17,cases,66032612
2022-01-17,cases_avg7_pc,2.1079461900263983
2022-01-17,deaths,847376
2022-01-17,deaths_avg7_pc,0.00551151129956411
2022-01-18,cases,67210333
2022-01-18,cases_avg7_pc,2.2856351306896503
2022-01-18,deaths,850336
2022-01-18,deaths_avg7_pc,0.00564192281604621
2022-01-19,cases,68056471
2022-01-19,cases_avg7_pc,2.2747130578690613
2022-01-19,deaths,853689
2022-01-19,deaths_avg7_pc,0.00591054454434822
2022-01-20,cases,68799534
2022-01-20,cases_avg7_pc,2.2262710285174645
2022-01-20,deaths,856331
2022-01-20,deaths_avg7_pc,0.00608861475456132
2022-01-21,cases,69619876
2022-01-21,cases_avg7_pc,2.1833127817708973
2022-01-21,deaths,860159
2022-01-21,deaths_avg7_pc,0.00646338539162782
2022-01-22,cases,69951353
2022-01-22,cases_avg7_pc,2.1473789932194274
2022-01-22,deaths,861050
2022-01-22,deaths_avg7_pc,0.00642569169749512
2022-01-23,cases,70147082
2022-01-23,cases_avg7_pc,2.0883653990765905
2022-01-23,deaths,861598
2022-01-23,deaths_avg7_pc,0.00649328039042272
2022-01-24,cases,71174431
2022-01-24,cases_avg7_pc,2.227748881283978
2022-01-24,deaths,863762
2022-01-24,deaths_avg7_pc,0.00709941232251062
2022-01-25,cases,71684925
2022-01-25,cases_avg7_pc,1.9386655427198496
2022-01-25,deaths,866707
2022-01-25,deaths_avg7_pc,0.00709291340972912
2022-01-26,cases,72363566
2022-01-26,cases_avg7_pc,1.866095649775656
2022-01-26,deaths,870575
2022-01-26,deaths_avg7_pc,0.00731604274856062
2022-01-27,cases,72891169
2022-01-27,cases_avg7_pc,1.7727452665821894
2022-01-27,deaths,873645
2022-01-27,deaths_avg7_pc,0.00750147839325942
2022-01-28,cases,73442549
2022-01-28,cases_avg7_pc,1.656214561279669
2022-01-28,deaths,877486
2022-01-28,deaths_avg7_pc,0.00750711078433672
2022-01-29,cases,73683243
2022-01-29,cases_avg7_pc,1.616881841343475
2022-01-29,deaths,878764
2022-01-29,deaths_avg7_pc,0.00767478273409942
2022-01-30,cases,73784897
2022-01-30,cases_avg7_pc,1.576122826682167
2022-01-30,deaths,879108
2022-01-30,deaths_avg7_pc,0.00758639752027102
2022-01-31,cases,74445396
2022-01-31,cases_avg7_pc,1.4171810830892813
2022-01-31,deaths,881673
2022-01-31,deaths_avg7_pc,0.00776013512196312
2022-02-01,cases,74741143
2022-02-01,cases_avg7_pc,1.3241396148833624
2022-02-01,deaths,885243
2022-02-01,deaths_avg7_pc,0.00803092315452562
2022-02-02,cases,75063118
2022-02-02,cases_avg7_pc,1.1696101998082635
2022-02-02,deaths,888848
2022-02-02,deaths_avg7_pc,0.00791697555042332
2022-02-03,cases,75373233
2022-02-03,cases_avg7_pc,1.0753811636067383
2022-02-03,deaths,891848
2022-02-03,deaths_avg7_pc,0.00788664729077632
2022-02-04,cases,75684543
2022-02-04,cases_avg7_pc,0.9713682308430908
2022-02-04,deaths,895807
2022-02-04,deaths_avg7_pc,0.00793777207132412
2022-02-05,cases,75807361
2022-02-05,cases_avg7_pc,0.9202971746409512
2022-02-05,deaths,896661
2022-02-05,deaths_avg7_pc,0.00775406947003372
2022-02-06,cases,75861569
2022-02-06,cases_avg7_pc,0.8997406802522143
2022-02-06,deaths,897034
2022-02-06,deaths_avg7_pc,0.00776663403474462
2022-02-07,cases,76208697
2022-02-07,cases_avg7_pc,0.7639692937687848
2022-02-07,deaths,899770
2022-02-07,deaths_avg7_pc,0.00784072164045372
2022-02-08,cases,76402006
2022-02-08,cases_avg7_pc,0.7195869186013648
2022-02-08,deaths,903111
2022-02-08,deaths_avg7_pc,0.00774150490532282
2022-02-09,cases,76627663
2022-02-09,cases_avg7_pc,0.6778560998487969
2022-02-09,deaths,906657
2022-02-09,deaths_avg7_pc,0.00771594251504892
2022-02-10,cases,76799922
2022-02-10,cases_avg7_pc,0.618128491821699
2022-02-10,deaths,909908
2022-02-10,deaths_avg7_pc,0.00782469098892602
2022-02-11,cases,76966865
2022-02-11,cases_avg7_pc,0.555579922386578
2022-02-11,deaths,912692
2022-02-11,deaths_avg7_pc,0.00731560948770852
2022-02-12,cases,77030106
2022-02-12,cases_avg7_pc,0.5297675406010163
2022-02-12,deaths,913436
2022-02-12,deaths_avg7_pc,0.00726795079397752
2022-02-13,cases,77063124
2022-02-13,cases_avg7_pc,0.5205867431450173
2022-02-13,deaths,913903
2022-02-13,deaths_avg7_pc,0.00730867731407492
2022-02-14,cases,77268949
2022-02-14,cases_avg7_pc,0.4593656849607308
2022-02-14,deaths,916486
2022-02-14,deaths_avg7_pc,0.00724238840370362
2022-02-15,cases,77384122
2022-02-15,cases_avg7_pc,0.42551241502104503
2022-02-15,deaths,919317
2022-02-15,deaths_avg7_pc,0.00702142536913262
2022-02-16,cases,77523708
2022-02-16,cases_avg7_pc,0.3882212202199459
2022-02-16,deaths,922614
2022-02-16,deaths_avg7_pc,0.00691354341695972
2022-02-17,cases,77626774
2022-02-17,cases_avg7_pc,0.35824260208059044
2022-02-17,deaths,925795
2022-02-17,deaths_avg7_pc,0.00688321515731272
2022-02-18,cases,77735848
2022-02-18,cases_avg7_pc,0.3331702298304155
2022-02-18,deaths,928277
2022-02-18,deaths_avg7_pc,0.00675237037997852
2022-02-19,cases,77780052
2022-02-19,cases_avg7_pc,0.3249222429889877
2022-02-19,deaths,928952
2022-02-19,deaths_avg7_pc,0.00672247538118362
2022-02-20,cases,77805189
2022-02-20,cases_avg7_pc,0.3215077142135876
2022-02-20,deaths,929361
2022-02-20,deaths_avg7_pc,0.00669734625176182
2022-02-21,cases,77860326
2022-02-21,cases_avg7_pc,0.25622050293234255
2022-02-21,deaths,930118
2022-02-21,deaths_avg7_pc,0.00590621193582722
2022-02-22,cases,77982844
2022-02-22,cases_avg7_pc,0.2594028038910171
2022-02-22,deaths,932840
2022-02-22,deaths_avg7_pc,0.00585898650294832
2022-02-23,cases,78066998
2022-02-23,cases_avg7_pc,0.23538628833740985
2022-02-23,deaths,935862
2022-02-23,deaths_avg7_pc,0.00573983976862082
2022-02-24,cases,78139762
2022-02-24,cases_avg7_pc,0.22225761799707555
2022-02-24,deaths,938759
2022-02-24,deaths_avg7_pc,0.00561679368662442
2022-02-25,cases,78224445
2022-02-25,cases_avg7_pc,0.21168995255350445
2022-02-25,deaths,941559
2022-02-25,deaths_avg7_pc,0.00575457063759222
2022-02-26,cases,78249128
2022-02-26,cases_avg7_pc,0.2032322674596603
2022-02-26,deaths,942121
2022-02-26,deaths_avg7_pc,0.00570561216130492
2022-02-27,cases,78257706
2022-02-27,cases_avg7_pc,0.1960579010097364
2022-02-27,deaths,942312
2022-02-27,deaths_avg7_pc,0.00561116129554712
2022-02-28,cases,78364889
2022-02-28,cases_avg7_pc,0.21860739531813303
2022-02-28,deaths,944277
2022-02-28,deaths_avg7_pc,0.00613454040488392
2022-03-01,cases,78408496
2022-03-01,cases_avg7_pc,0.18441834821806985
2022-03-01,deaths,946206
2022-03-01,deaths_avg7_pc,0.00579096454916862
2022-03-02,cases,78466275
2022-03-02,cases_avg7_pc,0.1729910932439323
2022-03-02,deaths,948546
2022-03-02,deaths_avg7_pc,0.00549548064803641
2022-03-03,cases,78516942
2022-03-03,cases_avg7_pc,0.16341732819507857
2022-03-03,deaths,950419
2022-03-03,deaths_avg7_pc,0.00505182153548601
2022-03-04,cases,78566144
2022-03-04,cases_avg7_pc,0.1480447999017184
2022-03-04,deaths,952309
2022-03-04,deaths_avg7_pc,0.00465755416007501
2022-03-05,cases,78582250
2022-03-05,cases_avg7_pc,0.1443287215732567
2022-03-05,deaths,952613
2022-03-05,deaths_avg7_pc,0.00454577286023321
2022-03-06,cases,78588626
2022-03-06,cases_avg7_pc,0.1433746811769325
2022-03-06,deaths,952824
2022-03-06,deaths_avg7_pc,0.00455443807727521
2022-03-07,cases,78651484
2022-03-07,cases_avg7_pc,0.12417039390759992
2022-03-07,deaths,954509
2022-03-07,deaths_avg7_pc,0.00443312503868721
2022-03-08,cases,78685013
2022-03-08,cases_avg7_pc,0.11980399104013612
2022-03-08,deaths,956076
2022-03-08,deaths_avg7_pc,0.00427628461022701
2022-03-09,cases,78732261
2022-03-09,cases_avg7_pc,0.115241321006671
2022-03-09,deaths,957884
2022-03-09,deaths_avg7_pc,0.00404578983690981
2022-03-10,cases,78769978
2022-03-10,cases_avg7_pc,0.10963059297197598
2022-03-10,deaths,959439
2022-03-10,deaths_avg7_pc,0.00390801288594201
2022-03-11,cases,78813863
2022-03-11,cases_avg7_pc,0.10732694502136028
2022-03-11,deaths,961121
2022-03-11,deaths_avg7_pc,0.00381789462870521
2022-03-12,cases,78824555
2022-03-12,cases_avg7_pc,0.10498127076809088
2022-03-12,deaths,961591
2022-03-12,deaths_avg7_pc,0.00388981593015381
2022-03-13,cases,78830562
2022-03-13,cases_avg7_pc,0.10482139751366598
2022-03-13,deaths,961734
2022-03-13,deaths_avg7_pc,0.00386035419221101
2022-03-14,cases,78879276
2022-03-14,cases_avg7_pc,0.09869335602156357
2022-03-14,deaths,959297
2022-03-14,deaths_avg7_pc,0.0020744529598548
2022-03-15,cases,78927374
2022-03-15,cases_avg7_pc,0.10500553337580848
2022-03-15,deaths,960817
2022-03-15,deaths_avg7_pc,0.0020540896998061
2022-03-16,cases,78966292
2022-03-16,cases_avg7_pc,0.10139647047781546
2022-03-16,deaths,962850
2022-03-16,deaths_avg7_pc,0.0021515733915286
2022-03-17,cases,79001567
2022-03-17,cases_avg7_pc,0.10033844747698724
2022-03-17,deaths,964054
2022-03-17,deaths_avg7_pc,0.0019994988324415
2022-03-18,cases,79037539
2022-03-18,cases_avg7_pc,0.09691005435431992
2022-03-18,deaths,965097
2022-03-18,deaths_avg7_pc,0.0017226451479496
2022-03-19,cases,79049437
2022-03-19,cases_avg7_pc,0.09743256694195254
2022-03-19,deaths,965428
2022-03-19,deaths_avg7_pc,0.0016624218895077
2022-03-20,cases,79056968
2022-03-20,cases_avg7_pc,0.09809285648055294
2022-03-20,deaths,965511
2022-03-20,deaths_avg7_pc,0.0016364262383817
2022-03-21,cases,79102354
2022-03-21,cases_avg7_pc,0.09665096436476411
2022-03-21,deaths,966470
2022-03-21,deaths_avg7_pc,0.00310778009211331
2022-03-22,cases,79127783
2022-03-22,cases_avg7_pc,0.08682937410850919
2022-03-22,deaths,967467
2022-03-22,deaths_avg7_pc,0.00288118466646501
2022-03-23,cases,79173988
2022-03-23,cases_avg7_pc,0.08998654593776191
2022-03-23,deaths,968819
2022-03-23,deaths_avg7_pc,0.0025861340261849
2022-03-24,cases,79211130
2022-03-24,cases_avg7_pc,0.09079544394863262
2022-03-24,deaths,969799
2022-03-24,deaths_avg7_pc,0.0024890835953145
2022-03-25,cases,79244482
2022-03-25,cases_avg7_pc,0.08966030051613061
2022-03-25,deaths,970630
2022-03-25,deaths_avg7_pc,0.0023972322946693
2022-03-26,cases,79255923
2022-03-26,cases_avg7_pc,0.08946230030672092
2022-03-26,deaths,970793
2022-03-26,deaths_avg7_pc,0.0023244444715165
2022-03-27,cases,79262383
2022-03-27,cases_avg7_pc,0.08899827793412181
2022-03-27,deaths,970843
2022-03-27,deaths_avg7_pc,0.0023101468633972
2022-03-28,cases,79304408
2022-03-28,cases_avg7_pc,0.08754208821021371
2022-03-28,deaths,971751
2022-03-28,deaths_avg7_pc,0.0022880505599401
2022-03-29,cases,79329875
2022-03-29,cases_avg7_pc,0.0875585521225935
2022-03-29,deaths,972502
2022-03-29,deaths_avg7_pc,0.0021814683903235
2022-03-30,cases,79374070
2022-03-30,cases_avg7_pc,0.08668769780987251
2022-03-30,deaths,973706
2022-03-30,deaths_avg7_pc,0.0021173457842127
2022-03-31,cases,79411303
2022-03-31,cases_avg7_pc,0.0867271245474136
2022-03-31,deaths,974575
2022-03-31,deaths_avg7_pc,0.0020692538296296
2022-04-01,cases,79443029
2022-04-01,cases_avg7_pc,0.086022642401899
2022-04-01,deaths,975220
2022-04-01,deaths_avg7_pc,0.001988667311139
2022-04-02,cases,79453992
2022-04-02,cases_avg7_pc,0.0858155437145952
2022-04-02,deaths,975357
2022-04-02,deaths_avg7_pc,0.0019774025289844
2022-04-03,cases,79458271
2022-04-03,cases_avg7_pc,0.0848706017961651
2022-04-03,deaths,975393
2022-04-03,deaths_avg7_pc,0.001971336877055
2022-04-04,cases,79498922
2022-04-04,cases_avg7_pc,0.0842753013853797
2022-04-04,deaths,976017
2022-04-04,deaths_avg7_pc,0.0018482907950586
2022-04-05,cases,79529650
2022-04-05,cases_avg7_pc,0.0865546867282778
2022-04-05,deaths,976478
2022-04-05,deaths_avg7_pc,0.0017226451479496
2022-04-06,cases,79577139
2022-04-06,cases_avg7_pc,0.0879818479750952
2022-04-06,deaths,977587
2022-04-06,deaths_avg7_pc,0.0016814853670001
2022-04-07,cases,79611665
2022-04-07,cases_avg7_pc,0.08680901084846049
2022-04-07,deaths,978294
2022-04-07,deaths_avg7_pc,0.0016112971089599
2022-04-08,cases,79654870
2022-04-08,cases_avg7_pc,0.09178241216971642
2022-04-08,deaths,978836
2022-04-08,deaths_avg7_pc,0.0015666712411936
2022-04-09,cases,79667681
2022-04-09,cases_avg7_pc,0.09258307822439722
2022-04-09,deaths,979105
2022-04-09,deaths_avg7_pc,0.0016238616736708
2022-04-10,cases,79674564
2022-04-10,cases_avg7_pc,0.09371128948326564
2022-04-10,deaths,979131
2022-04-10,deaths_avg7_pc,0.0016195290651498
2022-04-11,cases,79723417
2022-04-11,cases_avg7_pc,0.09726489499218983
2022-04-11,deaths,979560
2022-04-11,deaths_avg7_pc,0.0015350431989903
2022-04-12,cases,79752265
2022-04-12,cases_avg7_pc,0.09645036459024184
2022-04-12,deaths,980151
2022-04-12,deaths_avg7_pc,0.0015913671097633
2022-04-13,cases,79804805
2022-04-13,cases_avg7_pc,0.09863876515419892
2022-04-13,deaths,981140
2022-04-13,deaths_avg7_pc,0.0015393758075113
2022-04-14,cases,79860297
2022-04-14,cases_avg7_pc,0.10772251217932756
2022-04-14,deaths,981752
2022-04-14,deaths_avg7_pc,0.0014982160265618
2022-04-15,cases,79907915
2022-04-15,cases_avg7_pc,0.1096344923196449
2022-04-15,deaths,982475
2022-04-15,deaths_avg7_pc,0.0015766362407919
2022-04-16,cases,79918818
2022-04-16,cases_avg7_pc,0.10880783061383809
2022-04-16,deaths,982515
2022-04-16,deaths_avg7_pc,0.001477419505661
2022-04-17,cases,79925285
2022-04-17,cases_avg7_pc,0.10862759409936448
2022-04-17,deaths,982531
2022-04-17,deaths_avg7_pc,0.00147308689714
2022-04-18,cases,79984151
2022-04-18,cases_avg7_pc,0.1129658350114418
2022-04-18,deaths,982848
2022-04-18,deaths_avg7_pc,0.0014245616817048
2022-04-19,cases,80033718
2022-04-19,cases_avg7_pc,0.12194256660610173
2022-04-19,deaths,983301
2022-04-19,deaths_avg7_pc,0.001364771684115
2022-04-20,cases,80094241
2022-04-20,cases_avg7_pc,0.12540128798841604
2022-04-20,deaths,983910
2022-04-20,deaths_avg7_pc,0.001200132560317
2022-04-21,cases,80149506
2022-04-21,cases_avg7_pc,0.12530293777498933
2022-04-21,deaths,984392
2022-04-21,deaths_avg7_pc,0.001143808649544
2022-04-22,cases,80212834
2022-04-22,cases_avg7_pc,0.13210946576148036
2022-04-22,deaths,984882
2022-04-22,deaths_avg7_pc,0.0010428588710047
2022-04-23,cases,80227269
2022-04-23,cases_avg7_pc,0.13363974309109755
2022-04-23,deaths,984979
2022-04-23,deaths_avg7_pc,0.0010675547395744
2022-04-24,cases,80235603
2022-04-24,cases_avg7_pc,0.13444864110196827
2022-04-24,deaths,985007
2022-04-24,deaths_avg7_pc,0.0010727538697996
2022-04-25,cases,80307904
2022-04-25,cases_avg7_pc,0.1402695006499318
2022-04-25,deaths,985359
2022-04-25,deaths_avg7_pc,0.0010879179996231
2022-04-26,cases,80361787
2022-04-26,cases_avg7_pc,0.1421394544875954
2022-04-26,deaths,985664
2022-04-26,deaths_avg7_pc,0.0010237953935123
2022-04-27,cases,80443190
2022-04-27,cases_avg7_pc,0.1511859410794434
2022-04-27,deaths,986332
2022-04-27,deaths_avg7_pc,0.0010493577837862
2022-04-28,cases,80512191
2022-04-28,cases_avg7_pc,0.15713721214388904
2022-04-28,deaths,986793
2022-04-28,deaths_avg7_pc,0.0010402593058921
2022-04-29,cases,80588817
2022-04-29,cases_avg7_pc,0.16289871495511488
2022-04-29,deaths,987208
2022-04-29,deaths_avg7_pc,0.0010077647419846
2022-04-30,cases,80605946
2022-04-30,cases_avg7_pc,0.16406591969067227
2022-04-30,deaths,987291
2022-04-30,deaths_avg7_pc,0.0010016990900552
2022-05-01,cases,80616108
2022-05-01,cases_avg7_pc,0.16485792052831108
2022-05-01,deaths,987311
2022-05-01,deaths_avg7_pc,9.982330032384035e-4
2022-05-02,cases,80708924
2022-05-02,cases_avg7_pc,0.1737462669091426
2022-05-02,deaths,987688
2022-05-02,deaths_avg7_pc,0.0010090645245409
2022-05-03,cases,80777302
2022-05-03,cases_avg7_pc,0.18002638296033213
2022-05-03,deaths,988347
2022-05-03,deaths_avg7_pc,0.0011624388661843
2022-05-04,cases,80874900
2022-05-04,cases_avg7_pc,0.18704304246009168
2022-05-04,deaths,990279
2022-05-04,deaths_avg7_pc,0.0017100805832387
2022-05-05,cases,80962160
2022-05-05,cases_avg7_pc,0.19495395235858556
2022-05-05,deaths,990962
2022-05-05,deaths_avg7_pc,0.0018062644924049
2022-05-06,cases,81050578
2022-05-06,cases_avg7_pc,0.2000629643265488
2022-05-06,deaths,991411
2022-05-06,deaths_avg7_pc,0.0018209953613763
2022-05-07,cases,81075343
2022-05-07,cases_avg7_pc,0.2033713441931844
2022-05-07,deaths,991503
2022-05-07,deaths_avg7_pc,0.0018248947090452
2022-05-08,cases,81087108
2022-05-08,cases_avg7_pc,0.2040658613391007
2022-05-08,deaths,991521
2022-05-08,deaths_avg7_pc,0.001824028187341
2022-05-09,cases,81191299
2022-05-09,cases_avg7_pc,0.20899420353173823
2022-05-09,deaths,991848
2022-05-09,deaths_avg7_pc,0.001802365144736
2022-05-10,cases,81284183
2022-05-10,cases_avg7_pc,0.21961169397330088
2022-05-10,deaths,992147
2022-05-10,deaths_avg7_pc,0.00164639123798
2022-05-11,cases,81440432
2022-05-11,cases_avg7_pc,0.24502287620981805
2022-05-11,deaths,992705
2022-05-11,deaths_avg7_pc,0.0010510908271946
2022-05-12,cases,81549215
2022-05-12,cases_avg7_pc,0.2543479495295664
2022-05-12,deaths,993072
2022-05-12,deaths_avg7_pc,0.00091418039793100315
2022-05-13,cases,81658093
2022-05-13,cases_avg7_pc,0.2632124665635324
2022-05-13,deaths,993490
2022-05-13,deaths_avg7_pc,9.007493115159032e-4
2022-05-14,cases,81678836
2022-05-14,cases_avg7_pc,0.2614698914163862
2022-05-14,deaths,993533
2022-05-14,deaths_avg7_pc,8.79519529763003e-4
2022-05-15,cases,81690567
2022-05-15,cases_avg7_pc,0.2614551605474148
2022-05-15,deaths,993557
2022-05-15,deaths_avg7_pc,8.821190948756029e-4
2022-05-16,cases,81836686
2022-05-16,cases_avg7_pc,0.27962092155426366
2022-05-16,deaths,993877
2022-05-16,deaths_avg7_pc,8.790862689109029e-4
2022-05-17,cases,81970085
2022-05-17,cases_avg7_pc,0.29717448497709525
2022-05-17,deaths,994222
2022-05-17,deaths_avg7_pc,8.990162681075032e-4
2022-05-18,cases,82134922
2022-05-18,cases_avg7_pc,0.30089532917493006
2022-05-18,deaths,994791
2022-05-18,deaths_avg7_pc,9.037821374806032e-4
2022-05-19,cases,82249133
2022-05-19,cases_avg7_pc,0.3032470690801289
2022-05-19,deaths,995189
2022-05-19,deaths_avg7_pc,9.172132238957032e-4
2022-05-20,cases,82381732
2022-05-20,cases_avg7_pc,0.313524449752793
2022-05-20,deaths,995580
2022-05-20,deaths_avg7_pc,9.055151808890032e-4
2022-05-21,cases,82414036
2022-05-21,cases_avg7_pc,0.31853337846392116
2022-05-21,deaths,995684
2022-05-21,deaths_avg7_pc,9.319440928671032e-4
2022-05-22,cases,82431700
2022-05-22,cases_avg7_pc,0.3211039150994304
2022-05-22,deaths,995728
2022-05-22,deaths_avg7_pc,9.406093099091034e-4
2022-05-23,cases,82561750
2022-05-23,cases_avg7_pc,0.3141418464670355
2022-05-23,deaths,995977
2022-05-23,deaths_avg7_pc,9.098477894100032e-4
2022-05-24,cases,82693129
2022-05-24,cases_avg7_pc,0.3132666595457935
2022-05-24,deaths,996519
2022-05-24,deaths_avg7_pc,9.952001772737e-4
2022-05-25,cases,82873389
2022-05-25,cases_avg7_pc,0.3199488416677318
2022-05-25,deaths,997310
2022-05-25,deaths_avg7_pc,0.0010913840864399
2022-05-26,cases,82992227
2022-05-26,cases_avg7_pc,0.3219535396303985
2022-05-26,deaths,997643
2022-05-26,deaths_avg7_pc,0.0010632221310534
2022-05-27,cases,83125770
2022-05-27,cases_avg7_pc,0.3223625378747809
2022-05-27,deaths,998239
2022-05-27,deaths_avg7_pc,0.0011520406057339
2022-05-28,cases,83134208
2022-05-28,cases_avg7_pc,0.3120223343785623
2022-05-28,deaths,998262
2022-05-28,deaths_avg7_pc,0.0011169464767138
2022-05-29,cases,83139137
2022-05-29,cases_avg7_pc,0.30650475742706873
2022-05-29,deaths,998266
2022-05-29,deaths_avg7_pc,0.0010996160426298
2022-05-30,cases,83168869
2022-05-30,cases_avg7_pc,0.2630408952661008
2022-05-30,deaths,998288
2022-05-30,deaths_avg7_pc,0.0010012658292031
2022-05-31,cases,83350151
2022-05-31,cases_avg7_pc,0.28466191156844717
2022-05-31,deaths,998666
2022-05-31,deaths_avg7_pc,9.302110494587032e-4
2022-06-01,cases,83566328
2022-06-01,cases_avg7_pc,0.3002233415933229
2022-06-01,deaths,999246
2022-06-01,deaths_avg7_pc,8.387930096656028e-4
2022-06-02,cases,83674335
2022-06-02,cases_avg7_pc,0.2955306933042278
2022-06-02,deaths,999611
2022-06-02,deaths_avg7_pc,8.526573569328031e-4
2022-06-03,cases,83809360
2022-06-03,cases_avg7_pc,0.29617278588704005
2022-06-03,deaths,1000008
2022-06-03,deaths_avg7_pc,7.664384473649026e-4
2022-06-04,cases,83847825
2022-06-04,cases_avg7_pc,0.30918230949304676
2022-06-04,deaths,1000193
2022-06-04,deaths_avg7_pc,8.366267054051029e-4
2022-06-05,cases,83859919
